jobId,title,companyName,Industry,Clean_City,tagsAndSkills,minimumExperience,minimumSalary,maximumSalary,midSalary
230925023600,Medical Coding Analyst - Madurai,Resolve Medicode,Other,Madurai,"Medical Coding,HCPCS,Clinical Research,CPT,Medical Transcription,CPC,ICD,Cpt Coding",0,100000.0,250000.0,175000.0
230925023041,Us Mortgage Analyst,NLB Services,Staffing/HR Services,Delhi NCR,"Communication Skills,Banking Operations,Underwriting,US Mortgage,Fresher Hiring,Operations,Banking Operation,Hiring",0,100000.0,250000.0,175000.0
220825002711,Sales Executive For Field- Business Analyst,Dlyft India Llp,Other,Rohtak,"Sales And Marketing,Sales Strategy,Sales Management,Business Development,Sales And Business Development,Sales Growth,Sales Development,Sales Planning",1,300000.0,400000.0,350000.0
220824014258,Tax Analyst,Cengage Learning India,Other,Remote,"Tax Audit,Tax Management,Us Tax,Federal Tax,Tax Planning,International Taxation,Tax Returns,Tax Analysis",3,0.0,0.0,
210725023187,Business Analyst- Contract,People Services,Staffing/HR Services,Remote,"Business Analyst,Advanced Excel,Powr BI,Project Management,Tebleau,Lean,Integration,Internal Reporting",8,1000000.0,1400000.0,1200000.0
200925014154,Openings For Radiology Auditor/Quality Analyst,Q Way Technologies,IT/Tech,Chennai,"Radiology Auditor,Quality Analyst,Radiology,Medical Coding,Radiology Coding,Auditing,Quality analysis,Coding",4,500000.0,750000.0,625000.0
200325021014,Data Analyst - Sales,Freewill Sports,Other,Jalandhar,"Sales Strategy,Sales Analytics,Sales Budgeting,Analytical Instruments,Sales And Business Development,Development,Business development,Sales",5,0.0,0.0,
190925028703,Content Analyst / Sr. Content Analyst & Medical Analyst / Sr. Medical,Medusind,Other,Ahmedabad,"Fresher Hiring,Non Voice Process,Non Voice,Bpo Non Voice,Content,Content Analysis,SR,Medical",0,200000.0,325000.0,262500.0
180924010293,QA Analyst,Origent Technologies,IT/Tech,Kolkata,"Agile Methodology,Automation,Selenium,Manual Testing,SQL,Java,Performance Testing,Manual",3,0.0,0.0,
180724005184,Operations Analyst,Insaito Software Pvt. Ltd.,IT/Tech,Remote,"Operations Strategy,Operations Management,Operations Planning,Operations Team Handling,Process Management,Operations,Team handling,Planning",0,250000.0,400000.0,325000.0
170925036832,Hiring AR Analyst(Night Shift),Savista,Other,Chennai,"Ar Billing,Billing,Augmented Reality,Hiring",1,0.0,0.0,
130925001838,Order To Cash Analyst,Orcapod Consulting Services,IT/Tech,Chennai,"O2C Cash Application,SAP,Excellent Communication In English,Order To Cash,O2C Billing,Communication skills,Cash,Order fulfillment",1,300000.0,550000.0,425000.0
130825016602,Quality Assurance Analyst,Prafulved Infra,Other,Nagpur,"Quality Assurance,Quality Monitoring,Inspections and Testing,Quality Planning,Documentation and Record Keeping,Corrective Actions,Regulatory Compliance,Quality Control",20,0.0,0.0,
130223000933,Soc Analyst - Cyber Security_US Client_Gurgaon on Mynds Payroll,Mynd,Other,Gurugram,"Edr,soc,siem,Email Security,Arcsight,Cyber Security,Cyber Forensics,network security",2,700000.0,950000.0,825000.0
110425015793,Digital Tech Lead Analyst,BOBCARD,Other,Goregaon,"Fintech,Cloud,API,Ci/Cd,Microservices,Bfsi,GCP,Cd",11,0.0,0.0,
80825029713,Business Intelligence Analyst,DJO Global,Other,Remote,"Power Bi,Snowflake,Data Visualization,Python,SQL,Power Bi Reports,Dax Queries,Cross Functional Coordination",8,0.0,0.0,
70525021797,Accounting Analyst,Aavas Financiers,Other,Jaipur,"Accounts Payable,Accounts Receivable,P2P,Account Mapping,Receivable,Accounting,Payables",2,0.0,0.0,
70525005146,Fraud Analyst : Gurgaon : Chargeback : Grads : 6.5 LPA : Apply Now,Outpace Consulting Services,IT/Tech,Delhi NCR,"Edd,Fraud Control,Transaction Monitoring,Client Onboarding,Transaction Processing,TaskUs,Cdd,TCS",1,350000.0,650000.0,500000.0
60825022857,BI Analyst,Enovis,Other,Remote,"Cross Functional Coordination,Power BI,Data Mining,Data Visualization,Dashboard Development,Db Queries,Dax,Data Modeling",8,0.0,0.0,
60525021228,Quality Analyst,Meditab Software,IT/Tech,Ahmedabad,"VB SCRIPT,Java Selenium,SDLC,STLC,SQL,Agile Testing,Bug Life Cycle,SDLC Testing",1,0.0,0.0,
60320006024,Medical Coding Analyst,Achievers Spot,Other,Chennai,"medical coding executive,medical coding,Chemistry,bioinformatics,B pharmacy,biotechnology,bhms,biology",0,325000.0,450000.0,387500.0
31025020223,Techno Functional Analyst - Oracle V12 / MS Dynamics/  Infor A- kochi,Teamplus Staffing Solution,Staffing/HR Services,Kochi,"MS Dynamics,Techno Functional,Infor A,Oracle V12,SQL,Sourcing & Planning,Technical Analysis,SCM",3,800000.0,1500000.0,1150000.0
31025019868,Business Analyst,Career Foresight Hr Solution,Staffing/HR Services,Kochi,"Business Analytics,Agile,Business Analysis,Analysis,Analytics",7,2000000.0,2500000.0,2250000.0
31025019591,Reporting Analyst MIS_Night Shift_WFH,Orgusta Business Solutions,IT/Tech,Chennai,"Advanced Excel,Excel Reporting,Excel Report Preparation,English,Excel Dashboards,Reporting,Excel,Dashboards",1,240000.0,360000.0,300000.0
31025016501,Finance Analyst (CA only) @ German MNC(Contract) - Coimbatore only,Rehau Global Business Services,Staffing/HR Services,Coimbatore,"ACA,SAP FICO,Excel,Contracts,Finance,German,SAP,FICO",3,1000000.0,1500000.0,1250000.0
31025012900,Business Analyst,Digital Brain Media,IT/Tech,Kanpur,"ERP,BRD,Requirement Gathering,PROPOSAL Writing,FRD,sow,Proposals,Requirements",1,150000.0,350000.0,250000.0
30323007966,Automation QA Analyst,Origent Technologies,IT/Tech,Kochi,"XPath,Performance Testing,manual testing,Automation Testing,Selenium,java,appium,Quality assurance",2,0.0,0.0,
21025009020,Business Analyst,AM Consultants,Consulting,Ahmedabad,"Product Costing,Communication Skills,Costing,Excel,Business analysis",2,600000.0,1000000.0,800000.0
21025008783,CAE Analyst,Trinity Technologies,IT/Tech,Jaipur,"HyperMesh,Abaqus,Cae,Durability,English,engine,structural,thermal",2,600000.0,800000.0,700000.0
21025007805,Business Analyst,Prime Hire,Other,Ahmedabad,"Cost Estimation,Budgeting,Business Analysis,Estimation,Cost,Analysis",4,500000.0,1000000.0,750000.0
21025007468,Senior Seo Analyst,Dinero Tech Labs,IT/Tech,Kochi,"Off-page Optimization,On-page Optimization,Onpage,SEO Analysis,Google Analytics,Link Building,Keyword Research,Search Engine Optimization",2,180000.0,480000.0,330000.0
21025000200,Data Analyst,N G Brothers,Other,Kolkata,"Power Bi,Advanced Ms Excel,Data Analysis,Tableau,Bi,Data,Excel,Analysis",1,125000.0,300000.0,212500.0
20925019887,Project Manager/ Business Analyst,Talent Corner Hr Services,Staffing/HR Services,Remote,"Project Manager,Business Aalysis,Agile,Scrum,CSM,PMI,Project,Business analysis",4,0.0,0.0,
20725929532,Business Analyst ( SAP FICO Consultant),Mantras2success Consultants,Consulting,Ahmedabad,"fico,vendor management,project management,sap s hana,CCA,ABC,sap,Controlling",5,0.0,0.0,
11025023395,Executive - HR Analyst (Data Analyst) at Ahmedabad,Vishakha Polyfab,Other,Ahmedabad,"HR Data Analyst,HR Analytics,Power Bi,Attrition Analysis,Hr Reporting,Advanced Excel,Tableau,Power BI dashboard development",1,0.0,0.0,
11025022874,Quality Analyst || International Process || Noida,Start Work,Other,Delhi NCR,"Quality Analyst,QA,Call Monitoring,Call Audit,Quality assurance,Calling,International process,Quality analysis",2,400000.0,650000.0,525000.0
11025022655,"BPO MNC Hiring For "" Quality Analyst ""- Noida",ESS Cee Hr Solutions,IT/Tech,Gurugram,"BPO only,Voice process,quality analyst,QC Tools,Call Monitoring,Quality Monitoring,Feedback,Call Audit",1,400000.0,700000.0,550000.0
11025016573,Quality Analyst For Domestic BPO,Protalk Solutions,IT/Tech,Chennai,"Quality Analyst,BPO,Call Monitoring,Call Audit,Domestic BPO,Quality coach,Domestic,Coaching",3,250000.0,350000.0,300000.0
11025015147,Business Analyst,SAM Manpower & Career Services,Manufacturing/Core,Delhi NCR,"business Analyst,Business Analysis,Business Analytics,Waterfall,Use Cases,Brd,Requirement Gathering,User Stories",2,300000.0,500000.0,400000.0
11025000296,Regulatory Reporting Analyst,Adventa Technology Inc.,IT/Tech,Gurugram,"Python,English,SAS,Mortgage,Cloud,Hindi,Tableau,Balance Sheet",5,540000.0,2160000.0,1350000.0
10825013258,Business Systems Analyst - OneStream,Greystar,Other,Chandigarh,"Administration,Technical Implementation,Accounting,OneStream Modules,Onestream,One Stream Analyst,Business Analysis,Streams",8,0.0,0.0,
300925500524,Odoo Business Analyst,Caret It Solutions,IT/Tech,Gandhinagar,"Printing,Business Analyst,Consulting,Presales,Project planning,Continuous improvement,Monitoring,Team building",2,0.0,0.0,
270925005560,Immediate Hiring For DME Process - AR Caller & AR Analyst,Global Healthcare Billing Partners,Healthcare,Chennai,"AR Calling,DME Process,AR Analyst,AR Caller,DME,RCM,Medical Billing,Calling",1,0.0,0.0,
260925032428,Business Analyst / Product Owner,Expert Solution Technologies,IT/Tech,Hybrid - Chennai,"ERP,Accounting,Business Analysis,Agile Methodology,Inventory Management,Requirement Gathering,User Stories,E-commerce",2,600000.0,1400000.0,1000000.0
260925031850,Medical Analyst,Tech Tales Accelerantz,IT/Tech,Chennai,"BHMS,Clinical Research,BPT,US Healthcare,Medical Terminology,BDS,Analysis,Medical",0,0.0,0.0,
260925021256,US Tax Analyst- Kochi,Strada India,Other,Kochi,"Us Tax,Form 1120,Federal Tax,W2,Us Corporate Tax,401K,Form 1040,Corporate taxation",4,0.0,0.0,
260925013507,Technical Analyst- DevOps- Senior Level,Multicareers,IT/Tech,Delhi NCR,"SonarCube,Deepsource,CI/CD,AWS,Azure,GIT Lab,GCP,GIT",8,2250000.0,3500000.0,2875000.0
230925504145,Analyst Compliance,CoverWallet,Other,Gurugram,"Analytical skills,Online research,Interpersonal skills,Process mapping,Legal compliance,Management,MS Office,Corporate strategy",0,0.0,0.0,
270625013909,"Business Analyst_General Insurance Regulatory, Finance & Accounting",Lib Cap Infotech,IT/Tech,Hybrid - Hyderabad,"risk management,Financial Reporting,Regulatory Reporting,Due Diligence,Ifrs Implementation,COREP,AnaCredit,SFDR",6,1200000.0,2200000.0,1700000.0
100524010456,TAP/AAA/Triple A Developer /Business Analyst/Functional Consultant,Lib Cap Infotech,IT/Tech,Hybrid - Pune,"Tap,Triple A,AAA,API framework,B2F,F2B,TAP Architecture,Functional",8,1500000.0,2250000.0,1875000.0
300725032763,Business Analyst req For an IT co in Baner- Pune,Honeybeez Consultancy,Staffing/HR Services,Pune,"Collaborate with stakeholders to gather and analyze requirements,translate needs into specs,create user stories,and ensure delivery using Agile methods.,support UAT,drive process improvements,Methods,Co",2,0.0,0.0,
250925035455,Data Analyst,Clean Science And Technology,IT/Tech,Pune,"Technical excellence,Process Improvment,Power Bi,Data analysis,Process,Data,Bi,Technical",2,0.0,0.0,
250925026997,Tax Analyst,SFS Group,Other,Pune,"SAP,Custom,FTP,Compliance,Tax Returns,Audit Work,Gst,Indian Custom Regulation",2,0.0,0.0,
250925019305,Application Analyst (PLM-CAD-CAE),Technosoft Engineering,IT/Tech,Mumbai,"Plm Teamcenter,Solidworks Pdm,Application Analyst,Plm / Cad,PLM,Support,Plm Support,CAD CAE",5,0.0,0.0,
240925033701,Hiring For Team Leader & Quality Analyst | BFSI Process| BPO |7-10 LPA,Witbloom Training & Placement,Other,Pune,"BPO,Team Leading,Banking Operations,Bfsi,Finance,Team Handling,Customer Service,Banking Process",4,500000.0,1000000.0,750000.0
240925027510,Business Analyst,Paradigm Consultancies,Consulting,Nashik,"Cloud Computing,Power Bi,Data Analysis,Business Analysis,Python,Google Suite,Data Analytics,SQL",2,250000.0,350000.0,300000.0
240925012007,CFD Analyst,Talent Corner Hr Services,Staffing/HR Services,Pune,"CFD,Ansys,Analysis,Thermal Simulation,Fluid Dynamics,Ansa,HM,CAD",3,700000.0,750000.0,725000.0
240925009210,"Software Quality Analyst, Hinjewadi, Pune",VM Edulife,Other,Pune,"Test Case Preparation,Automation Testing,Manual Testing,Writing Test Cases,Api Automation,Rest Assured Framework,API Testing,Test Case Execution",1,0.0,0.0,
230925039093,Business Analyst (eCommerce/ Retail),Rudder Analytics,IT/Tech,Remote,"e-commerce,Google Analytics,Klaviyo,Trello,Woocommerce,QuickBooks,Data analytics,Shopify",2,0.0,0.0,
230925013172,Cybersecurity Analyst (Cloudstrike EDR),THE Talent Keepers,Other,Pune,"Crowdstrike,Ms Defender,Splunk,Edr,Cyber Security Defense Center,Defense,Security,Center",7,0.0,0.0,
120925013997,Business Analyst  - Investment,Elintex Technologies,IT/Tech,Pune,"Investment Banking,Asset Management,Investment Management,SQL,IBOR,Business Analysis,Investment,Analysis",4,0.0,0.0,
250925925382,Sales Analyst-ERP Support,Shavish Group,Other,Pune,"Sales Analysis,Sales,Crm Systems,ERP,Sales Report,KPI,Data Analysis,Erp Support",5,400000.0,600000.0,500000.0
270925010017,Business System Analyst,Synkcode,Other,Hybrid - Kolkata,"Requirements Management,Business Requirement Analysis,Brd,Srs,FRS,Use Cases,Requirement Gathering,Requirement Planning",3,500000.0,1000000.0,750000.0
300925020957,Hiring For a Trainer / Quality Analyst - BPO - Salary Upto 6.5lpa,Titanium Consulting Mumbai,IT/Tech,Kochi,"QA,Call Quality,Trainer,International BPO,International Voice Process,Call Monitoring,Quality assurance,Process Training",1,600000.0,650000.0,625000.0
240925012427,Data Analyst,Emids Technologies,IT/Tech,Delhi NCR,"SQL,Python,Data Analytics,Analytics,Data,Data analysis",8,0.0,0.0,
230925014023,SME / Team Lead / Operations / Senior Analyst / Banking / Voice / BPO/,Inspiration Manpower Consultancy,Manufacturing/Core,Kolkata,"Banking Process,International Call Center,Team Lead,International Banking,UK Process,Team Handling,Us Banking,US Process",1,300000.0,750000.0,525000.0
150225005334,Data Analyst,Orcapod Consulting Services,IT/Tech,Kolkata,"VBA,Advanced Excel,Tableau,Macros,Power Query,Excellent Verbal And Written Communication Skills,Excellent Communication In English,Excel",4,500000.0,1100000.0,800000.0
30925034896,Data Analyst,Orcapod Consulting Services,IT/Tech,Hyderabad,"VBA,Advanced Excel,Tableau,Macros,Power Query,Excellent Verbal And Written Communication Skills,Excellent Communication In English,Written communication",4,500000.0,1100000.0,800000.0
300925026335,Quality Analyst || DV360 || Digital Marketing || GGN,Wsne Consulting,IT/Tech,Hyderabad,"Quality Analyst,Quality Audit,Quality Management,QA,Call Monitoring,Quality Monitoring,Call Quality,Call Audit",3,500000.0,900000.0,700000.0
250925930418,Allegro Business Analyst,Krazy Mantra HR Solutions Pvt. Ltd,IT/Tech,Chennai,"trading,ctrm,etrm,documentation,business analysis,project management,gap analysis,business analytics",11,0.0,0.0,
250925904965,Sitecore Business Analyst,Krazy Mantra HR Solutions Pvt. Ltd,IT/Tech,Chennai,"sitecore,cms,digital design,agile methodology,jira,confluence,software development,software testing",6,0.0,0.0,
250925018211,ZTNA Traffic Analyst (Hybrid Contract) role at Gurgaon OR Bengaluru,World Wide Technology,IT/Tech,Hybrid - Gurugram,"Cyber Security,Zero Trust Network Access,Zscaler Private Access,Infrastructure,Zscaler,Access,Trust,Security",6,0.0,0.0,
240925025342,Analyst,Stryde Consulting Services,IT/Tech,Hyderabad,"Real Estate Fund,Private Equity,Fund Accounting,Estate,Real estate,Analysis,Equity,Accounting",4,800000.0,1300000.0,1050000.0
240925023619,On-Chain Analyst,ti Steps,Other,Hyderabad,"Bigquery,Postgresql,Market Analysis,Risk Modeling,SQL,Modeling,Analysis,Risk",2,300000.0,500000.0,400000.0
240925021429,Web3 Security Analyst,ti Steps,Other,Hyderabad,"Threat Modeling,Siem Tools,Ethereum,SIEM,Cryptography,SDLC,Threat Analysis,Tools",2,350000.0,550000.0,450000.0
230925930833,AI Supply Chain - Senior Business Analyst,Fujitsu,Other,Hybrid - Hyderabad,"supply chain,presentation skills,business analysis,supply,supply chain management,shortlisting,head hunting,screening",5,0.0,0.0,
230925929648,Data Informatics Analyst - ETL/Python,Quadrant Technologies,IT/Tech,Hyderabad,"Data Informatics Analysis,OneDrive,Power BI,Power Apps,Power Automate,SharePoint,ETL,Python",3,0.0,0.0,
220725022121,Requirements Analyst/Senior Requirement Analyst/Requirement Engineer,Clinisys Group,Other,Kolkata,"data strcture,Figma,Requirement Gathering,Requirement Analysis,drawing workflows,Business Requirement Analysis,SQL,Data",2,0.0,0.0,
50925924527,Corporate Development - M&A Analyst,Aspire Systems,IT/Tech,Kochi,"it services,presentation skills,market research,valuation,financial modelling,corporate development,equity research,regulatory",1,0.0,0.0,
300925927026,Quality Analyst,PRO Hr Complete Solutions,IT/Tech,Bangalore,"BPO,Quality Analysis,Call Monitoring,Quality Monitoring,QC Tools,Call Audit,Feedback,Excellent Communication In English",1,300000.0,400000.0,350000.0
300925927024,Quality Analyst,PRO Hr Complete Solutions,IT/Tech,Hyderabad,"BPO,Quality Analysis,Call Monitoring,Quality Monitoring,QC Tools,Call Audit,Feedback,Excellent Communication In English",1,300000.0,400000.0,350000.0
300925024669,Oracle Business Analyst,Aroha Technologies,IT/Tech,Remote,"Oracle EBS R12,Accounts Payable Ap,Fusion ERP,Oracle e-business suite,Payables,Accounts payable,EBS,Accounting",7,1000000.0,1300000.0,1150000.0
300925022819,Private Equity Fund Accounting -Analyst/SrAnalyst/LeadAnalyst,Knotify Services,Staffing/HR Services,Bangalore,"Journal Entries,Waterfall Calculation,Private Equity,Fee Calculation,NAV Calculation,Financial Statements,Investran,Real Estate Fund",4,0.0,0.0,
290925014453,Analyst - Fund Accounting,GIG Consultants,Consulting,Bangalore,"NAV Calculation,Capital Calls,Accruals,General Accounting,Analysis,NAV,Accounting,Calls",1,1000000.0,1500000.0,1250000.0
280925002949,Tax Analyst,Dhan Consultant Services,Staffing/HR Services,Hyderabad,"Form 1120,Form 1065,Us Tax,Form 1040,Tax Analysis,Taxation",1,216000.0,300000.0,258000.0
270925011324,"Deployment & Release Operations Analyst
",Amit Gaikwad,Other,Bangalore,"Power Bi,Governance,Power Bi Reports,Agile Methodology,Azure Devops,Data Management,Deployment And Release Management,Bi Tools",3,1200000.0,1500000.0,1350000.0
270925010428,KYC / KYB Analyst,The Job Factory,Staffing/HR Services,Bangalore,"Anti Money Laundering,Transaction Monitoring,Aml,CDD,Client Onboarding,EDD,KYC,Sanction",1,150000.0,400000.0,275000.0
260925020688,Wfm Rta Analyst,Ghrs Training,Staffing/HR Services,Hyderabad,"Workforce Management,Capacity Planning,Real Time Analysis,Productivity,Resource Planning,KPI,KPI Monitoring,Rostering",2,500000.0,600000.0,550000.0
260925010445,Business Analyst,Advantal Technologies,IT/Tech,Bangalore,"Brd,Agile,Business Analysis,Requirement Gathering,FRD,JIRA,Analysis,Requirements",4,0.0,0.0,
260925009391,Quality Analyst,Ghrs Training,Staffing/HR Services,Hyderabad,"Quality Audit,QC Tools,Quality Analysis,Root Cause Analysis,Why-why Analysis,7Qc,Calibration,Root Cause",2,500000.0,600000.0,550000.0
250925932171,Azure Synapse Analyst,IDESLABS PRIVATE LIMITED,Other,Hyderabad,"azure synapse,data warehousing,data modeling,design principles,etl development,azure databricks,c#,python",10,0.0,0.0,
250925932121,Business Analyst/Data Modeller,IDESLABS PRIVATE LIMITED,Other,Hyderabad,"data management,database design,data modeling,design principles,data visualization,c#,database maintenance,business analysis",6,0.0,0.0,
250925932114,Business Analyst,IDESLABS PRIVATE LIMITED,Other,Chandigarh,"data analysis,business analysis,thinking skills,business operations,reporting tools,project management,gap analysis,market research",5,0.0,0.0,
250925931954,Procurement Analyst SAP MM,IDESLABS PRIVATE LIMITED,Other,Hyderabad,"sap,sap mm module,procurement,supply chain management,sap mm,material procurement,warehouse operations,purchase",5,0.0,0.0,
250925930405,Global Payments Operations Analyst,Blackbaud,Other,Hyderabad,"treasury operations,erp,erp systems,payment systems,payment processing,project management,sap,oracle",2,0.0,0.0,
250925930391,Enterprise Risk Management Analyst,Blackbaud,Other,Hyderabad,"risk assessments,risk management,internal control,regulatory compliance,enterprise risk management,erm,risk assessment,mainframes",6,0.0,0.0,
250925930081,"Data Analyst, QHSES Reporting",FMC,Other,Hyderabad,"snowflake,project management,power bi,sharepoint,sql,macros,python,sap",3,0.0,0.0,
250925929658,Financial Analyst,IntouchCX,Other,Hyderabad,"financial analysis,data management,gts,google sheets,power query,hlookup,conditional formatting,macros",2,0.0,0.0,
250925921399,Senior Analyst,R1 RCM,Other,Hyderabad,"us healthcare,billing,medical billing,rcm,revenue cycle management,android,claims adjudication,javascript",2,0.0,0.0,
250925914708,Finance Data Analyst 1,RSM US in India,Other,Bangalore,"Data Analysis,Business Intelligence,Financial Reporting,BI,financial statements,SQL,Analysis,Data",2,0.0,0.0,
250925913513,Senior Analyst - Business Analytics,Sanofi,Other,Hyderabad,"project management,documentation,presentation skills,marketing,vba,snowflake,pharmaceutical,supply chain",3,0.0,0.0,
250925909535,Business Analyst,IDESLABS PRIVATE LIMITED,Other,Hybrid - Hyderabad,"confluence,presentation skills,iam,stakeholder engagement,jira,project management,documentation,business analysis",6,0.0,0.0,
250925908548,Business Support Analyst,Natwest Digitalx,IT/Tech,Bangalore,"recovery management,talent management,communication and interpersonal skills,performance management,learning and development,collections,quality improvement,debt recovery",1,0.0,0.0,
250925906090,Payments Business Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Bangalore,"payments,business analysis,payment systems,sepa,rtgs,retail banking,finacle,project management",5,0.0,0.0,
250925905639,Business Analyst - RPA,IDESLABS PRIVATE LIMITED,Other,Hyderabad,"rpa,automation anywhere,business analysis,rpa tool,uipath,c#,project management,robotics",5,0.0,0.0,
250925901363,Senior HRIS Analyst,Healthedge,Healthcare,Bangalore,"hris,core hr,change management,troubleshooting,reporting tools,project management,hr generalist activities,workday",6,0.0,0.0,
250925901166,Business analyst / Data analyst ( Fin Crime ),IDESLABS PRIVATE LIMITED,Other,Hybrid - Hyderabad,"data analysis,business analysis,data quality,solution design,business data analysis,mob,python,data analytics",6,0.0,0.0,
250925901047,"SAS Modernisation - Sr, Business Analyst",IDESLABS PRIVATE LIMITED,Other,Hybrid - Hyderabad,"presentation skills,financial services,stakeholder management,advance sas,base sas,risk management,python,sas",12,0.0,0.0,
250925509897,Junior Business Intelligence Analyst,Miratech,IT/Tech,Bangalore,,0,,,
250925509703,Senior IT Compliance Analyst,Yext,Other,Hyderabad,"Computer science,Assurance,Compliance management,Information security,Social media,HIPAA,ISO 27001,Risk management",5,0.0,0.0,
250925509637,Salesforce Business Analyst,Arista Networks,Other,Bangalore,"Training,Solution design,Data analysis,Change management,Sales,Business Analyst,Analytical,Cloud",2,0.0,0.0,
250925509580,Quality Assurance and Testing Analyst,Cushman  Wakefield,Other,Bangalore,"Product management,Career development,Front end,Project management,Focus,Agile,Test planning,Test Analyst",2,0.0,0.0,
250925509560,Product Analyst,Alaan,Other,Bangalore,"Product Analyst,Computer science,Automation,Data modeling,Analytical,Workflow,Spend management,Analytics",2,0.0,0.0,
250925509539,PAM Analyst(Arcon),Diverse Lynx,Other,Hyderabad,"financial analysis,hr generalist activities,employee relations,training,policies and procedures,excel,talent acquisition,employee engagement",1,0.0,0.0,
250925508581,"Junior Analyst, FP&A",IntouchCX,Other,Hyderabad,"Analytical skills,Report generation,Excel,Business Finance,Billing,Financial planning,data integrity,Operations leadership",1,0.0,0.0,
250925508578,Customer Support Analyst,Eproductivity Software,IT/Tech,Bangalore,"Printing,ERP,Interpersonal skills,French,Packaging,customer support analyst,German,Customer service",4,0.0,0.0,
250925508568,Data Analyst - Compliance Analytics,TerraPay,Other,Bangalore,"Computer science,Data analysis,Automation,Analytical,Data mining,microsoft,Analytics,Monitoring",2,0.0,0.0,
250925508549,QA Analyst II,CME Group,Other,Bangalore,"Unix,Linux,Senior QA Analyst,Shaping,CME,Analyst II,Selenium,Lead Analyst",5,0.0,0.0,
250925508463,Sr Advanced Data Analyst,Sparta Systems,IT/Tech,Bangalore,"Translation,Analytical,Value engineering,Industrial automation,Programming,Data Analyst,data visualization,Operations",2,0.0,0.0,
250925508283,QA Analyst - Automation,Alaan,Other,Bangalore,"Automation,Manual testing,Version control,GIT,Analytical,Test execution,Javascript,Performance testing",3,0.0,0.0,
250925508271,"Analyst ,Client Relations",Cheemas Oaktree Group,Other,Hyderabad,"Administration,Business analysis,Project management,Consulting,Budgeting,Asset management,Financial services,Analytics",6,0.0,0.0,
250925507674,Lead Specialist HR Reports & Analyst GES HR,Dsm Shared Services India,Staffing/HR Services,Hyderabad,"Payroll,Automation,SAP,Data management,Compliance,Talent acquisition,HR,data privacy",3,0.0,0.0,
250925507558,Senior Analyst Online Operations,Lowes Services India Private limited,Staffing/HR Services,Bangalore,"Supply chain,Product management,Sales,Senior Analyst,Accounting,Focus,Manager Technology,Merchandising",6,0.0,0.0,
250925501743,BI Analyst,Resmed,Other,Hyderabad,"Business process,Computer science,ERP,Cognos,HIPAA,Agile,Data quality,Analytics",5,0.0,0.0,
250925501350,Senior Business Analyst,Euclid Innovations,Other,Bangalore,"Computer science,PMP,ISO,Business analysis,agile project management,Scrum,Business intelligence,Risk management",7,0.0,0.0,
250925501337,Sales Operations Analyst,Snow Planet,Other,Hyderabad,"Order management,Usage,Sales,Sales operations,Revenue recognition,Software sales,Sales Operations Analyst,Licensing",2,0.0,0.0,
250925501331,Business Systems Analyst,Consilio,Other,Bangalore,"Data analysis,Payroll,ERP,Business analysis,Analytical,Consulting,Data quality,Continuous improvement",3,0.0,0.0,
250925501264,Revenue Operations Analyst,SS&C Technologies,IT/Tech,Hyderabad,"operational support,Sales operations,Business analytics,Healthcare,Financial services,Data entry,CRM,Recruitment",2,0.0,0.0,
250925501218,Process Improvement Analyst,Paychex It Solutions Inida,IT/Tech,Bangalore,"Business process,Payroll,Change management,Operational excellence,Business analysis,Project management,Process improvement,Project planning",4,0.0,0.0,
250925501119,Incident Management Analyst L1,"Milestone Technologies, Inc",IT/Tech,Hyderabad,"Service management,Incident Management Analyst,Root cause analysis,Service desk,Investigation,Incident management,Manual,Customer service",1,0.0,0.0,
250925501028,Global Payments Operations Analyst,Blackbaud,Other,Hyderabad,"ERP,Automation,SAP,Operational excellence,Process improvement,Analytical,Oracle,Operations",2,0.0,0.0,
250925500714,"Senior Analyst, Validation Center of Excellence-1",Bread Financial,Other,Bangalore,"remediation,Career development,Risk control,Process improvement,Finance,Healthcare,Wellness,Risk management",5,0.0,0.0,
250925500680,Senior Software Development Engineer in Test Analyst,The Depository Trust & Clearing Corporation (DTCC),Other,Hyderabad,"Automation,Coding,Functional testing,Javascript,Agile,Selenium,Troubleshooting,Information technology",1,0.0,0.0,
250925500669,Automation Engineer Senior Analyst - HIH - Evernorth,Cigna Medical Group,Healthcare,Hyderabad,"GIT,Test strategy,Senior Analyst,Defect tracking,Performance testing,Healthcare,Selenium,Test cases",4,0.0,0.0,
250925500647,Application Development Senior Analyst - HIH - Evernorth,Cigna Medical Group,Healthcare,Hyderabad,"SAP,Senior Analyst,Javascript,Problem management,Incident management,Application development,JSON,Unit testing",3,0.0,0.0,
250925035615,"Sr Analyst, App Development (FullStack)",Cardinal Health,Healthcare,Hybrid - Bengaluru,"Java,Spring Boot,Microservices,Angular,Production Support,hypercare,App Development,Full Stack",3,1300000.0,1800000.0,1550000.0
250925035561,Supply Chain Analyst,Griffith Foods,Other,Bangalore,"Logistics Operations,Supply Chain Operations,Logistics,Supply,Operations,Supply chain",2,0.0,0.0,
250925032421,Senior Business Analyst,Paltech,IT/Tech,Hyderabad,"Brd,FRD,insurance,Mockups,Use Cases,User Stories,Wireframe,ecommerce",3,0.0,0.0,
